URL,Version,Status,OIDs,Name,Title,Description,Used
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cphspulcer,0.1.0,active,,CS_cpHSPULCER,Decubitus - Ziekenhuis,"Decubitus - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cpulcer,0.1.0,active,,CS_cPULCER,Decubitus,"Decubitus",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-crestr,0.1.0,active,,CS_cRESTR,Fysieke fixatie,"Fysieke fixatie",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-crisk,0.1.0,active,,CS_cRISK,Kans op opname in een voorziening,"Kans op opname in een voorziening",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-csocfunc,0.1.0,active,,CS_cSOCFUNC,Sociale omgang,"Sociale omgang",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cthsadl,0.1.0,active,,CS_ctHSADL,Activiteiten van het dagelijks leven (ADL)- Behandeling,"Activiteiten van het dagelijks leven (ADL)- Behandeling",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cthsdelirium,0.1.0,active,,CS_ctHSDELIRIUM,Delirium - Behandeling,"Delirium - Behandeling",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cthspulcer,0.1.0,active,,CS_ctHSPULCER,Decubitus - Behandeling - Ziekenhuis,"Decubitus - Behandeling - Ziekenhuis",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-curin,0.1.0,active,,CS_cURIN,Urine-incontinentie,"Urine-incontinentie",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-observation-code,0.1.0,active,,CS_ObservationCode,BelRAI - Observation codes,"Codes identifying each BelRAI scoring scale/screener, used as Observation.code.",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-rhsadl,0.1.0,active,,CS_rHSADL,Risk of Adverse Outcomes in the Form of ADL Decline in Hospital (rHSADL),"Risk of Adverse Outcomes in the Form of ADL Decline in Hospital (rHSADL)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-rhsdelirium,0.1.0,active,,CS_rHSDELIRIUM,Risk of Delirium in Hospital (rHSDELIRIUM),"Risk of Delirium in Hospital (rHSDELIRIUM)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-rhsfalls,0.1.0,active,,CS_rHSFALLS,Falls Risk in Hospital (rHSFALLS),"Falls Risk in Hospital (rHSFALLS)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-rhspulcer,0.1.0,active,,CS_rHSPULCER,Pressure Ulcer Risk Scale in Hospital (rHSPULCER),"Pressure Ulcer Risk Scale in Hospital (rHSPULCER)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-rhsreadmission,0.1.0,active,,CS_rHSREADMISSION,Risk of Readmission in Hospital (rHSREADMISSION),"Risk of Readmission in Hospital (rHSREADMISSION)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-sabs,0.1.0,active,,CS_sABS,Aggressive Behaviour Scale (sABS),"Aggressive Behaviour Scale (sABS)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-sadlh,0.1.0,active,,CS_sADLH,ADL Hierarchy Scale (sADLH),"ADL Hierarchy Scale (sADLH)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-sbmi,0.1.0,active,,CS_sBMI,Body Mass Index (sBMI),"Body Mass Index (sBMI)",
